,yVal,xVal
7654,913,814
7655,913,815
7656,913,818
7657,913,1048
7658,913,1050
7659,913,1051
7660,913,1052
7661,913,1053
7662,914,1051
7663,941,1022
7664,942,1021
7665,942,1023
7666,942,1024
7667,943,1021
7668,943,1022
7669,943,1023
7670,943,1024
7671,943,1025
7672,944,1022
7673,944,1023
7674,944,1024
7675,944,1025
7676,944,1026
7677,945,1021
7678,945,1022
7679,945,1025
7680,945,1026
7681,946,1022
7682,946,1024
7683,946,1026
7684,947,1020
7685,947,1021
7686,947,1023
7687,947,1024
7688,947,1026
7689,947,1027
7690,947,1028
7691,948,1021
7692,948,1022
7693,948,1023
7694,948,1025
7695,948,1026
7696,948,1028
7697,949,1019
7698,949,1020
7699,949,1021
7700,949,1024
7701,949,1027
7702,949,1028
7703,950,1016
7704,950,1018
7705,950,1019
7706,950,1021
7707,950,1022
7708,950,1025
7709,950,1027
7710,951,1015
7711,951,1017
7712,951,1019
7713,951,1020
7714,951,1022
7715,951,1023
7716,951,1024
7717,951,1025
7718,951,1026
7719,951,1027
7720,951,1028
7721,952,1014
7722,952,1017
7723,952,1019
7724,952,1021
7725,952,1022
7726,952,1023
7727,952,1024
7728,952,1026
7729,952,1029
7730,953,1015
7731,953,1016
7732,953,1020
7733,953,1021
7734,953,1023
7735,953,1025
7736,953,1026
7737,953,1028
7738,953,1029
7739,954,1019
7740,954,1021
7741,954,1023
7742,954,1024
7743,954,1025
7744,954,1028
7745,955,1017
7746,955,1019
7747,955,1020
7748,955,1022
7749,955,1023
7750,955,1024
7751,955,1025
7752,955,1027
7753,956,1017
7754,956,1018
7755,956,1021
7756,956,1023
7757,956,1024
7758,956,1025
7759,956,1027
7760,957,1018
7761,957,1019
7762,957,1020
7763,957,1022
7764,957,1024
7765,957,1025
7766,957,1028
7767,958,1000
7768,958,1019
7769,958,1021
7770,958,1022
7771,958,1023
7772,958,1025
7773,958,1026
7774,958,1028
7775,958,1029
7776,959,1006
7777,959,1010
7778,959,1016
7779,959,1020
7780,959,1021
7781,959,1023
7782,959,1024
7783,959,1026
7784,959,1029
7785,960,1008
7786,960,1009
7787,960,1018
7788,960,1020
7789,960,1021
7790,960,1024
7791,960,1025
7792,960,1026
7793,960,1027
7794,960,1029
7795,961,1009
7796,961,1010
7797,961,1016
7798,961,1017
7799,961,1022
7800,961,1023
7801,961,1024
7802,961,1025
7803,961,1026
7804,961,1027
7805,961,1029
7806,962,1018
7807,962,1019
7808,962,1021
7809,962,1024
7810,962,1025
7811,962,1026
7812,962,1027
7813,962,1029
7814,963,1019
7815,963,1020
7816,963,1022
7817,963,1023
7818,963,1024
7819,963,1025
7820,963,1026
7821,963,1027
7822,963,1029
7823,964,1017
7824,964,1018
7825,964,1020
7826,964,1021
7827,964,1023
7828,964,1024
7829,964,1025
7830,964,1026
7831,964,1027
7832,964,1029
7833,965,1016
7834,965,1017
7835,965,1019
7836,965,1020
7837,965,1021
7838,965,1022
7839,965,1024
7840,965,1025
7841,965,1026
7842,965,1027
7843,965,1029
7844,966,1018
7845,966,1019
7846,966,1022
7847,966,1023
7848,966,1024
7849,966,1025
7850,966,1026
7851,966,1027
7852,966,1029
7853,967,1010
7854,967,1015
7855,967,1016
7856,967,1018
7857,967,1020
7858,967,1021
7859,967,1023
7860,967,1024
7861,967,1025
7862,967,1026
7863,967,1027
7864,967,1029
7865,968,1018
7866,968,1019
7867,968,1020
7868,968,1022
7869,968,1023
7870,968,1025
7871,968,1026
7872,968,1027
7873,968,1028
7874,969,1021
7875,969,1024
7876,969,1025
7877,969,1028
7878,969,1029
7879,970,1022
7880,970,1023
7881,970,1025
7882,970,1026
7883,970,1027
7884,971,1022
7885,971,1024
7886,971,1025
7887,971,1027
7888,971,1028
7889,971,1653
7890,971,1654
7891,971,1656
7892,972,1023
7893,972,1024
7894,972,1026
7895,972,1027
7896,972,1039
7897,972,1654
7898,973,1024
7899,973,1025
7900,973,1027
7901,973,1036
7902,973,1037
7903,973,1039
7904,973,1040
7905,973,1651
7906,973,1652
7907,973,1653
7908,974,1035
7909,974,1036
7910,974,1037
7911,974,1038
7912,974,1039
7913,974,1041
7914,974,1656
7915,975,1034
7916,975,1035
7917,975,1037
7918,975,1038
7919,975,1040
7920,975,1042
7921,975,1054
7922,975,1055
7923,975,1056
7924,975,1651
7925,975,1652
7926,975,1653
7927,976,1033
7928,976,1035
7929,976,1036
7930,976,1038
7931,976,1040
7932,976,1042
7933,976,1053
7934,976,1054
7935,976,1055
7936,976,1056
7937,976,1651
7938,976,1652
7939,976,1653
7940,977,1031
7941,977,1033
7942,977,1036
7943,977,1038
7944,977,1039
7945,977,1041
7946,977,1042
7947,977,1054
7948,977,1056
7949,977,1057
7950,977,1652
7951,977,1654
7952,977,1655
7953,978,1031
7954,978,1033
7955,978,1035
7956,978,1036
7957,978,1037
7958,978,1038
7959,978,1040
7960,978,1052
7961,978,1053
7962,978,1054
7963,978,1055
7964,978,1058
7965,979,1028
7966,979,1031
7967,979,1032
7968,979,1034
7969,979,1035
7970,979,1036
7971,979,1039
7972,979,1040
7973,979,1041
7974,979,1052
7975,979,1053
7976,979,1056
7977,979,1057
7978,980,1029
7979,980,1030
7980,980,1033
7981,980,1035
7982,980,1036
7983,980,1037
7984,980,1052
7985,980,1055
7986,980,1057
7987,980,1058
7988,980,1059
7989,981,1027
7990,981,1029
7991,981,1030
7992,981,1031
7993,981,1032
7994,981,1033
7995,981,1036
7996,981,1038
7997,981,1053
7998,981,1054
7999,981,1056
8000,981,1059
8001,982,1027
8002,982,1028
8003,982,1029
8004,982,1032
8005,982,1034
8006,982,1035
8007,982,1037
8008,982,1053
8009,982,1055
8010,982,1056
8011,982,1058
8012,983,1024
8013,983,1025
8014,983,1026
8015,983,1028
8016,983,1030
8017,983,1031
8018,983,1033
8019,983,1035
8020,983,1054
8021,983,1056
8022,983,1057
8023,983,1058
8024,984,1023
8025,984,1025
8026,984,1027
8027,984,1028
8028,984,1029
8029,984,1031
8030,984,1032
8031,984,1034
8032,984,1054
8033,984,1055
8034,984,1057
8035,984,1058
8036,984,1059
8037,985,1022
8038,985,1024
8039,985,1025
8040,985,1026
8041,985,1028
8042,985,1030
8043,985,1054
8044,985,1056
8045,985,1059
8046,985,1060
8047,986,1020
8048,986,1023
8049,986,1027
8050,986,1028
8051,986,1031
8052,986,1055
8053,986,1056
8054,986,1058
8055,986,1059
8056,986,1060
8057,987,1018
8058,987,1019
8059,987,1021
8060,987,1022
8061,987,1023
8062,987,1024
8063,987,1025
8064,987,1026
8065,987,1029
8066,987,1030
8067,987,1031
8068,987,1054
8069,987,1055
8070,987,1056
8071,987,1059
8072,987,1060
8073,988,1017
8074,988,1018
8075,988,1020
8076,988,1022
8077,988,1026
8078,988,1028
8079,988,1029
8080,988,1053
8081,988,1055
8082,988,1057
8083,988,1058
8084,988,1060
8085,989,1016
8086,989,1018
8087,989,1021
8088,989,1022
8089,989,1023
8090,989,1024
8091,989,1025
8092,989,1026
8093,989,1054
8094,989,1056
8095,989,1058
8096,989,1059
8097,990,1015
8098,990,1017
8099,990,1019
8100,990,1021
8101,990,1024
8102,990,1055
8103,990,1057
8104,990,1059
8105,990,1060
8106,991,1014
8107,991,1015
8108,991,1016
8109,991,1017
8110,991,1019
8111,991,1020
8112,991,1023
8113,991,1024
8114,991,1055
8115,991,1056
8116,991,1057
8117,991,1058
8118,991,1059
8119,991,1060
8120,992,1011
8121,992,1014
8122,992,1016
8123,992,1018
8124,992,1020
8125,992,1021
8126,992,1056
8127,992,1058
8128,992,1059
8129,992,1060
8130,993,1009
8131,993,1010
8132,993,1012
8133,993,1013
8134,993,1015
8135,993,1017
8136,993,1018
8137,993,1019
8138,993,1020
8139,993,1056
8140,993,1057
8141,993,1059
8142,993,1060
8143,994,1009
8144,994,1010
8145,994,1014
8146,994,1016
8147,994,1018
8148,994,1057
8149,994,1058
8150,994,1059
8151,994,1061
8152,995,1007
8153,995,1008
8154,995,1009
8155,995,1010
8156,995,1012
8157,995,1013
8158,995,1015
8159,995,1017
8160,995,1056
8161,995,1058
8162,995,1060
8163,996,1006
8164,996,1008
8165,996,1010
8166,996,1011
8167,996,1012
8168,996,1013
8169,996,1015
8170,996,1016
8171,996,1057
8172,996,1059
8173,996,1060
8174,997,1007
8175,997,1010
8176,997,1012
8177,997,1014
8178,997,1056
8179,997,1058
8180,997,1059
8181,997,1060
8182,998,1004
8183,998,1005
8184,998,1009
8185,998,1010
8186,998,1012
8187,998,1057
8188,998,1058
8189,998,1060
8190,998,1061
8191,999,1002
8192,999,1004
8193,999,1006
8194,999,1007
8195,999,1008
8196,999,1010
8197,999,1011
8198,999,1012
8199,999,1058
8200,999,1059
8201,1000,1002
8202,1000,1003
8203,1000,1004
8204,1000,1006
8205,1000,1007
8206,1000,1008
8207,1000,1009
8208,1000,1058
8209,1000,1059
8210,1000,1060
8211,1001,1000
8212,1001,1001
8213,1001,1004
8214,1001,1006
8215,1001,1008
8216,1002,999
8217,1002,1000
8218,1002,1002
8219,1002,1003
8220,1002,1005
8221,1002,1007
8222,1003,998
8223,1003,1001
8224,1003,1004
8225,1003,1005
8226,1003,1006
8227,1004,996
8228,1004,998
8229,1004,999
8230,1004,1000
8231,1004,1002
8232,1004,1003
8233,1004,1005
8234,1004,1058
8235,1004,1059
8236,1004,1060
8237,1005,995
8238,1005,996
8239,1005,997
8240,1005,999
8241,1005,1002
8242,1005,1057
8243,1005,1060
8244,1006,994
8245,1006,995
8246,1006,998
8247,1006,999
8248,1006,1000
8249,1006,1001
8250,1006,1057
8251,1006,1060
8252,1006,1061
8253,1006,1062
8254,1007,992
8255,1007,993
8256,1007,995
8257,1007,996
8258,1007,997
8259,1007,998
8260,1007,1001
8261,1007,1056
8262,1007,1058
8263,1007,1059
8264,1007,1060
8265,1008,990
8266,1008,991
8267,1008,993
8268,1008,995
8269,1008,997
8270,1008,998
8271,1008,1057
8272,1008,1058
8273,1008,1059
8274,1008,1061
8275,1008,1062
8276,1009,990
8277,1009,992
8278,1009,994
8279,1009,995
8280,1009,997
8281,1009,1058
8282,1009,1059
8283,1009,1060
8284,1009,1062
8285,1010,989
8286,1010,991
8287,1010,992
8288,1010,994
8289,1010,996
8290,1010,1057
8291,1010,1058
8292,1010,1060
8293,1010,1061
8294,1010,1062
8295,1010,1063
8296,1011,985
8297,1011,987
8298,1011,988
8299,1011,990
8300,1011,991
8301,1011,992
8302,1011,993
8303,1011,995
8304,1011,1057
8305,1011,1059
8306,1011,1060
8307,1011,1061
8308,1011,1063
8309,1012,984
8310,1012,986
8311,1012,988
8312,1012,990
8313,1012,993
8314,1012,1058
8315,1012,1059
8316,1012,1062
8317,1013,984
8318,1013,986
8319,1013,987
8320,1013,988
8321,1013,989
8322,1013,991
8323,1013,992
8324,1013,1057
8325,1013,1059
8326,1013,1061
8327,1013,1063
8328,1014,982
8329,1014,983
8330,1014,984
8331,1014,985
8332,1014,986
8333,1014,990
8334,1014,991
8335,1014,1057
8336,1014,1058
8337,1014,1059
8338,1014,1060
8339,1014,1062
8340,1014,1063
8341,1015,982
8342,1015,984
8343,1015,986
8344,1015,988
8345,1015,989
8346,1015,1057
8347,1015,1060
8348,1015,1062
8349,1015,1063
8350,1016,979
8351,1016,981
8352,1016,982
8353,1016,985
8354,1016,986
8355,1016,988
8356,1016,1057
8357,1016,1059
8358,1016,1061
8359,1016,1062
8360,1017,977
8361,1017,978
8362,1017,979
8363,1017,981
8364,1017,983
8365,1017,984
8366,1017,987
8367,1017,1057
8368,1017,1059
8369,1017,1060
8370,1017,1063
8371,1018,977
8372,1018,978
8373,1018,980
8374,1018,982
8375,1018,983
8376,1018,984
8377,1018,986
8378,1018,1058
8379,1018,1059
8380,1018,1060
8381,1018,1061
8382,1018,1062
8383,1019,976
8384,1019,977
8385,1019,978
8386,1019,979
8387,1019,980
8388,1019,982
8389,1019,983
8390,1019,984
8391,1019,1059
8392,1019,1060
8393,1019,1062
8394,1020,973
8395,1020,975
8396,1020,977
8397,1020,978
8398,1020,979
8399,1020,980
8400,1020,981
8401,1020,982
8402,1020,983
8403,1020,984
8404,1020,1058
8405,1020,1059
8406,1020,1063
8407,1021,973
8408,1021,975
8409,1021,976
8410,1021,977
8411,1021,979
8412,1021,980
8413,1021,1058
8414,1021,1059
8415,1021,1061
8416,1021,1062
8417,1022,971
8418,1022,972
8419,1022,974
8420,1022,975
8421,1022,978
8422,1022,980
8423,1022,1058
8424,1022,1059
8425,1022,1060
8426,1022,1062
8427,1022,1063
8428,1023,970
8429,1023,971
8430,1023,973
8431,1023,974
8432,1023,976
8433,1023,977
8434,1023,978
8435,1023,979
8436,1023,1058
8437,1023,1060
8438,1023,1061
8439,1023,1063
8440,1023,1064
8441,1024,967
8442,1024,968
8443,1024,971
8444,1024,973
8445,1024,975
8446,1024,976
8447,1024,977
8448,1024,1059
8449,1024,1060
8450,1024,1063
8451,1024,1064
8452,1025,966
8453,1025,969
8454,1025,972
8455,1025,974
8456,1025,976
8457,1025,1058
8458,1025,1061
8459,1025,1062
8460,1026,965
8461,1026,966
8462,1026,967
8463,1026,968
8464,1026,969
8465,1026,973
8466,1026,1060
8467,1026,1062
8468,1026,1063
8469,1026,1064
8470,1027,965
8471,1027,970
8472,1027,971
8473,1027,972
8474,1027,973
8475,1027,1059
8476,1027,1061
8477,1027,1063
8478,1027,1065
8479,1028,962
8480,1028,963
8481,1028,964
8482,1028,966
8483,1028,967
8484,1028,969
8485,1028,972
8486,1028,1058
8487,1028,1060
8488,1028,1061
8489,1028,1063
8490,1028,1064
8491,1029,961
8492,1029,963
8493,1029,964
8494,1029,968
8495,1029,970
8496,1029,1058
8497,1029,1059
8498,1029,1062
8499,1030,959
8500,1030,961
8501,1030,963
8502,1030,965
8503,1030,967
8504,1030,968
8505,1030,970
8506,1030,1060
8507,1030,1061
8508,1030,1062
8509,1030,1064
8510,1030,1065
8511,1031,958
8512,1031,959
8513,1031,960
8514,1031,962
8515,1031,963
8516,1031,965
8517,1031,966
8518,1031,1059
8519,1031,1061
8520,1031,1062
8521,1031,1063
8522,1031,1064
8523,1032,957
8524,1032,958
8525,1032,959
8526,1032,962
8527,1032,964
8528,1032,965
8529,1032,1059
8530,1032,1060
8531,1032,1062
8532,1032,1063
8533,1032,1064
8534,1032,1066
8535,1033,956
8536,1033,957
8537,1033,959
8538,1033,960
8539,1033,961
8540,1033,963
8541,1033,965
8542,1033,1059
8543,1033,1060
8544,1033,1062
8545,1033,1063
8546,1033,1064
8547,1033,1065
8548,1034,955
8549,1034,956
8550,1034,957
8551,1034,958
8552,1034,962
8553,1034,963
8554,1034,1059
8555,1034,1060
8556,1034,1062
8557,1034,1063
8558,1034,1065
8559,1035,952
8560,1035,954
8561,1035,955
8562,1035,957
8563,1035,958
8564,1035,959
8565,1035,961
8566,1035,963
8567,1035,1059
8568,1035,1060
8569,1035,1062
8570,1035,1063
8571,1035,1064
8572,1036,951
8573,1036,953
8574,1036,954
8575,1036,957
8576,1036,960
8577,1036,961
8578,1036,1059
8579,1036,1060
8580,1036,1062
8581,1036,1063
8582,1036,1064
8583,1036,1065
8584,1037,948
8585,1037,949
8586,1037,951
8587,1037,952
8588,1037,956
8589,1037,957
8590,1037,958
8591,1037,959
8592,1037,1059
8593,1037,1060
8594,1037,1062
8595,1037,1063
8596,1037,1065
8597,1037,1066
8598,1038,947
8599,1038,948
8600,1038,949
8601,1038,950
8602,1038,951
8603,1038,953
8604,1038,954
8605,1038,955
8606,1038,957
8607,1038,959
8608,1038,1059
8609,1038,1060
8610,1038,1062
8611,1038,1063
8612,1038,1064
8613,1038,1066
8614,1039,946
8615,1039,947
8616,1039,949
8617,1039,950
8618,1039,952
8619,1039,955
8620,1039,956
8621,1039,957
8622,1039,958
8623,1039,1059
8624,1039,1060
8625,1039,1062
8626,1039,1063
8627,1039,1065
8628,1039,1066
8629,1040,945
8630,1040,946
8631,1040,948
8632,1040,949
8633,1040,951
8634,1040,952
8635,1040,954
8636,1040,956
8637,1040,1059
8638,1040,1061
8639,1040,1062
8640,1040,1063
8641,1040,1064
8642,1040,1065
8643,1040,1066
8644,1041,943
8645,1041,944
8646,1041,945
8647,1041,947
8648,1041,950
8649,1041,952
8650,1041,953
8651,1041,956
8652,1041,1060
8653,1041,1061
8654,1041,1062
8655,1041,1065
8656,1042,945
8657,1042,946
8658,1042,948
8659,1042,949
8660,1042,950
8661,1042,953
8662,1042,954
8663,1042,1060
8664,1042,1061
8665,1042,1063
8666,1042,1064
8667,1043,941
8668,1043,942
8669,1043,943
8670,1043,944
8671,1043,945
8672,1043,947
8673,1043,948
8674,1043,950
8675,1043,951
8676,1043,1060
8677,1043,1061
8678,1043,1065
8679,1043,1066
8680,1044,937
8681,1044,940
8682,1044,941
8683,1044,945
8684,1044,948
8685,1044,949
8686,1044,950
8687,1044,1060
8688,1044,1061
8689,1044,1063
8690,1044,1064
8691,1044,1065
8692,1045,933
8693,1045,936
8694,1045,938
8695,1045,939
8696,1045,941
8697,1045,942
8698,1045,943
8699,1045,944
8700,1045,946
8701,1045,947
8702,1045,949
8703,1045,1062
8704,1045,1066
8705,1046,932
8706,1046,933
8707,1046,935
8708,1046,936
8709,1046,939
8710,1046,941
8711,1046,943
8712,1046,944
8713,1046,947
8714,1046,1060
8715,1046,1061
8716,1046,1062
8717,1046,1063
8718,1046,1064
8719,1046,1065
8720,1047,934
8721,1047,935
8722,1047,936
8723,1047,937
8724,1047,938
8725,1047,940
8726,1047,941
8727,1047,942
8728,1047,943
8729,1047,945
8730,1047,946
8731,1047,1060
8732,1047,1062
8733,1047,1063
8734,1047,1064
8735,1047,1066
8736,1048,933
8737,1048,934
8738,1048,935
8739,1048,936
8740,1048,938
8741,1048,939
8742,1048,942
8743,1048,944
8744,1048,945
8745,1048,1060
8746,1048,1061
8747,1048,1064
8748,1048,1065
8749,1048,1066
8750,1048,1067
8751,1049,931
8752,1049,932
8753,1049,934
8754,1049,935
8755,1049,937
8756,1049,939
8757,1049,940
8758,1049,943
8759,1049,944
8760,1049,1060
8761,1049,1062
8762,1049,1063
8763,1049,1064
8764,1049,1065
8765,1049,1066
8766,1049,1067
8767,1050,931
8768,1050,932
8769,1050,933
8770,1050,935
8771,1050,936
8772,1050,937
8773,1050,938
8774,1050,939
8775,1050,941
8776,1050,1062
8777,1050,1064
8778,1050,1065
8779,1050,1066
8780,1050,1067
8781,1051,929
8782,1051,931
8783,1051,933
8784,1051,935
8785,1051,937
8786,1051,941
8787,1051,1061
8788,1051,1062
8789,1051,1063
8790,1051,1064
8791,1051,1065
8792,1051,1066
8793,1051,1067
8794,1052,929
8795,1052,930
8796,1052,932
8797,1052,933
8798,1052,937
8799,1052,938
8800,1052,939
8801,1052,1063
8802,1052,1064
8803,1052,1065
8804,1052,1066
8805,1052,1067
8806,1053,928
8807,1053,931
8808,1053,932
8809,1053,934
8810,1053,935
8811,1053,937
8812,1053,940
8813,1053,1061
8814,1053,1064
8815,1053,1065
8816,1053,1066
8817,1053,1067
8818,1054,927
8819,1054,929
8820,1054,931
8821,1054,933
8822,1054,934
8823,1054,936
8824,1054,939
8825,1054,1063
8826,1054,1064
8827,1054,1065
8828,1054,1066
8829,1054,1067
8830,1055,923
8831,1055,925
8832,1055,927
8833,1055,929
8834,1055,930
8835,1055,931
8836,1055,932
8837,1055,933
8838,1055,935
8839,1055,936
8840,1055,937
8841,1055,938
8842,1055,1062
8843,1055,1064
8844,1055,1065
8845,1055,1066
8846,1055,1067
8847,1056,924
8848,1056,927
8849,1056,929
8850,1056,931
8851,1056,934
8852,1056,935
8853,1056,936
8854,1056,937
8855,1056,1062
8856,1056,1063
8857,1056,1065
8858,1056,1067
8859,1056,1068
8860,1057,921
8861,1057,922
8862,1057,925
8863,1057,926
8864,1057,927
8865,1057,930
8866,1057,931
8867,1057,932
8868,1057,933
8869,1057,934
8870,1057,1063
8871,1057,1064
8872,1057,1066
8873,1057,1068
8874,1058,919
8875,1058,920
8876,1058,922
8877,1058,923
8878,1058,924
8879,1058,926
8880,1058,928
8881,1058,931
8882,1058,1061
8883,1058,1064
8884,1058,1066
8885,1058,1067
8886,1059,918
8887,1059,919
8888,1059,920
8889,1059,921
8890,1059,924
8891,1059,926
8892,1059,927
8893,1059,929
8894,1059,931
8895,1059,1063
8896,1059,1065
8897,1059,1066
8898,1059,1068
8899,1060,918
8900,1060,919
8901,1060,920
8902,1060,922
8903,1060,923
8904,1060,924
8905,1060,925
8906,1060,928
8907,1060,929
8908,1060,1062
8909,1060,1063
8910,1060,1064
8911,1060,1066
8912,1060,1067
8913,1060,1068
8914,1061,917
8915,1061,918
8916,1061,919
8917,1061,920
8918,1061,922
8919,1061,923
8920,1061,926
8921,1061,927
8922,1061,1062
8923,1061,1063
8924,1061,1064
8925,1061,1065
8926,1061,1066
8927,1061,1068
8928,1062,915
8929,1062,916
8930,1062,917
8931,1062,919
8932,1062,921
8933,1062,922
8934,1062,924
8935,1062,925
8936,1062,1062
8937,1062,1064
8938,1062,1065
8939,1062,1067
8940,1062,1068
8941,1062,1069
8942,1063,913
8943,1063,914
8944,1063,915
8945,1063,917
8946,1063,918
8947,1063,919
8948,1063,920
8949,1063,922
8950,1063,923
8951,1063,1063
8952,1063,1064
8953,1063,1065
8954,1063,1066
8955,1063,1069
8956,1064,912
8957,1064,914
8958,1064,916
8959,1064,917
8960,1064,918
8961,1064,921
8962,1064,1062
8963,1064,1064
8964,1064,1065
8965,1064,1066
8966,1064,1067
8967,1064,1068
8968,1065,912
8969,1065,913
8970,1065,914
8971,1065,915
8972,1065,916
8973,1065,919
8974,1065,920
8975,1065,922
8976,1065,923
8977,1065,1062
8978,1065,1063
8979,1065,1064
8980,1065,1066
8981,1065,1067
8982,1065,1068
8983,1066,909
8984,1066,911
8985,1066,912
8986,1066,914
8987,1066,916
8988,1066,917
8989,1066,919
8990,1066,920
8991,1066,922
8992,1066,1065
8993,1066,1067
8994,1066,1068
8995,1066,1069
8996,1067,908
8997,1067,911
8998,1067,912
8999,1067,913
9000,1067,915
9001,1067,916
9002,1067,919
9003,1067,1062
9004,1067,1066
9005,1067,1069
9006,1068,908
9007,1068,909
9008,1068,910
9009,1068,913
9010,1068,914
9011,1068,915
9012,1068,916
9013,1068,917
9014,1068,918
9015,1068,1062
9016,1068,1063
9017,1068,1064
9018,1068,1067
9019,1068,1069
9020,1069,907
9021,1069,908
9022,1069,910
9023,1069,911
9024,1069,912
9025,1069,913
9026,1069,914
9027,1069,916
9028,1069,1063
9029,1069,1065
9030,1069,1067
9031,1069,1068
9032,1069,1069
9033,1070,906
9034,1070,909
9035,1070,910
9036,1070,912
9037,1070,914
9038,1070,915
9039,1070,1062
9040,1070,1064
9041,1070,1068
9042,1071,903
9043,1071,904
9044,1071,906
9045,1071,907
9046,1071,908
9047,1071,910
9048,1071,911
9049,1071,913
9050,1071,914
9051,1071,1063
9052,1071,1064
9053,1071,1066
9054,1071,1067
9055,1071,1068
9056,1071,1070
9057,1072,902
9058,1072,903
9059,1072,905
9060,1072,908
9061,1072,910
9062,1072,911
9063,1072,912
9064,1072,1062
9065,1072,1065
9066,1072,1067
9067,1072,1068
9068,1072,1069
9069,1073,900
9070,1073,902
9071,1073,903
9072,1073,904
9073,1073,906
9074,1073,908
9075,1073,909
9076,1073,910
9077,1073,911
9078,1073,1063
9079,1073,1064
9080,1073,1065
9081,1073,1067
9082,1074,900
9083,1074,902
9084,1074,903
9085,1074,905
9086,1074,908
9087,1074,910
9088,1074,1064
9089,1074,1066
9090,1074,1067
9091,1074,1069
9092,1075,898
9093,1075,899
9094,1075,900
9095,1075,902
9096,1075,904
9097,1075,905
9098,1075,906
9099,1075,908
9100,1075,909
9101,1075,1063
9102,1075,1065
9103,1075,1067
9104,1075,1068
9105,1075,1069
9106,1075,1070
9107,1076,895
9108,1076,897
9109,1076,898
9110,1076,900
9111,1076,901
9112,1076,902
9113,1076,903
9114,1076,904
9115,1076,905
9116,1076,906
9117,1076,907
9118,1076,909
9119,1076,1063
9120,1076,1064
9121,1076,1065
9122,1076,1066
9123,1076,1067
9124,1076,1069
9125,1077,896
9126,1077,898
9127,1077,899
9128,1077,900
9129,1077,902
9130,1077,904
9131,1077,905
9132,1077,1064
9133,1077,1066
9134,1077,1068
9135,1077,1069
9136,1077,1070
9137,1078,894
9138,1078,895
9139,1078,897
9140,1078,899
9141,1078,901
9142,1078,902
9143,1078,903
9144,1078,904
9145,1078,905
9146,1078,1063
9147,1078,1065
9148,1078,1067
9149,1079,896
9150,1079,898
9151,1079,900
9152,1079,901
9153,1079,903
9154,1079,1063
9155,1079,1064
9156,1079,1066
9157,1079,1067
9158,1079,1069
9159,1079,1070
